# t	 x	 y	 error
11.1247477609	1.9583379046	-1.0290871743	8.4470247996e-07
11.1264713032	1.9565621784	-1.0314525611	8.4451274901e-07
11.1281948455	1.9547824459	-1.0337359938	8.4432050936e-07
11.1299183878	1.9529988485	-1.0359374803	8.4412576157e-07
11.1316419301	1.9512115274	-1.0380570323	8.4392850622e-07
11.1333654725	1.9494206237	-1.0400946642	8.4372874390e-07
11.1350890148	1.9476262787	-1.0420503942	8.4352647520e-07
11.1368125571	1.9458286334	-1.0439242433	8.4332170073e-07
11.1385360994	1.9440278290	-1.0457162359	8.4311442109e-07
11.1402596417	1.9422240066	-1.0474263996	8.4290463689e-07
11.1419831840	1.9404173071	-1.0490547649	8.4269234876e-07
11.1437067264	1.9386078716	-1.0506013658	8.4247755734e-07
11.1454302687	1.9367958408	-1.0520662392	8.4226026325e-07
11.1471538110	1.9349813557	-1.0534494251	8.4204046714e-07
11.1488773533	1.9331645569	-1.0547509666	8.4181816968e-07
11.1506008956	1.9313455853	-1.0559709099	8.4159337151e-07
11.1523244379	1.9295245812	-1.0571093041	8.4136607330e-07
11.1540479802	1.9277016854	-1.0581662015	8.4113627574e-07
11.1557715226	1.9258770381	-1.0591416570	8.4090397950e-07
11.1574950649	1.9240507798	-1.0600357289	8.4066918527e-07
11.1592186072	1.9222230505	-1.0608484782	8.4043189375e-07
11.1609421495	1.9203939905	-1.0615799688	8.4019210565e-07
11.1626656918	1.9185637397	-1.0622302676	8.3994982168e-07
11.1643892341	1.9167324380	-1.0627994442	8.3970504255e-07
11.1661127765	1.9149002252	-1.0632875712	8.3945776900e-07
11.1678363188	1.9130672409	-1.0636947239	8.3920800176e-07
11.1695598611	1.9112336245	-1.0640209805	8.3895574156e-07
11.1712834034	1.9093995155	-1.0642664218	8.3870098917e-07
11.1730069457	1.9075650530	-1.0644311315	8.3844374534e-07
11.1747304880	1.9057303762	-1.0645151961	8.3818401083e-07
11.1764540304	1.9038956239	-1.0645187046	8.3792178641e-07
11.1781775727	1.9020609349	-1.0644417487	8.3765707286e-07
11.1799011150	1.9002264478	-1.0642844228	8.3738987097e-07
