#x	 y
-0.6378560611	-0.8078537283
-0.6460140055	-0.8234724537
-0.6543202413	-0.8375104939
-0.6627589167	-0.8499589021
-0.6713140914	-0.8608089240
-0.6799697387	-0.8700520160
-0.6887097476	-0.8776798640
-0.6975179250	-0.8836844044
-0.7063779987	-0.8880578454
-0.7152736200	-0.8907926908
-0.7241883667	-0.8918817635
-0.7331057466	-0.8913182314
-0.7420092011	-0.8890956332
-0.7508821089	-0.8852079062
-0.7597077901	-0.8796494133
-0.7684695107	-0.8724149720
-0.7771504874	-0.8634998829
-0.7857338924	-0.8528999587
-0.7942028584	-0.8406115537
-0.8025404850	-0.8266315918
-0.8107298436	-0.8109575962
-0.8187539841	-0.7935877165
-0.8265959411	-0.7745207563
-0.8342387406	-0.7537561992
-0.8416654071	-0.7312942340
-0.8488589704	-0.7071357778
-0.8558024734	-0.6812824975
-0.8624789792	-0.6537368296
-0.8688715795	-0.6245019977
-0.8749634021	-0.5935820267
-0.8807376192	-0.5609817551
-0.8861774552	-0.5267068441
-0.8912661957	-0.4907637829
-0.8959871949	-0.4531598910
-0.9003238846	-0.4139033168
-0.9042597823	-0.3730030319
-0.9077784990	-0.3304688214
-0.9108637477	-0.2863112703
-0.9134993512	-0.2405417446
-0.9156692499	-0.1931723691
-0.9173575087	-0.1442159993
-0.9185483251	-0.0936861889
-0.9192260352	-0.0415971532
-0.9193751203	0.0120362734
-0.9189802132	0.0671986836
-0.9180261032	0.1238741492
-0.9164977414	0.1820462770
-0.9143802448	0.2416982693
-0.9116589003	0.3028129892
-0.9083191674	0.3653730296
-0.9043466807	0.4293607861
-0.8997272517	0.4947585340
-0.8944468693	0.5615485080
-0.8884916998	0.6297129852
-0.8818480865	0.6992343703
-0.8745025473	0.7700952835
-0.8664417726	0.8422786489
-0.8576526217	0.9157677849
-0.8481221183	0.9905464948
-0.8378374452	1.0665991565
-0.8267859384	1.1439108128
-0.8149550796	1.2224672586
-0.8023324884	1.3022551272
-0.7889059136	1.3832619724
-0.7746632237	1.4654763477
-0.7595923960	1.5488878802
-0.7436815062	1.6334873388
-0.7269187161	1.7192666964
-0.7092922616	1.8062191843
-0.6907904400	1.8943393374
-0.6714015962	1.9836230307
-0.6511141099	2.0740675042
-0.6299163813	2.1656713766
-0.6077968175	2.2584346448
-0.5847438190	2.3523586700
-0.5607457658	2.4474461465
-0.5357910045	2.5437010546
-0.5098678358	2.6411285938
-0.4829645026	2.7397350955
-0.4550691793	2.8395279138
-0.4261699623	2.9405152925
-0.3962548616	3.0427062057
-0.3653117946	3.1461101712
-0.3333285818	3.2507370335
-0.3002929445	3.3565967144
-0.2661925057	3.4636989300
-0.2310147936	3.5720528694
-0.1947472484	3.6816668346
-0.1573772336	3.7925478374
-0.1188920508	3.9047011510
-0.0792789597	4.0181298134
-0.0385252030	4.1328340791
0.0033819629	4.2488108158
0.0464552304	4.3660528427
0.0907071969	4.4845482081
0.1361503133	4.6042794002
0.1827968237	4.7252224914
0.2306586975	4.8473462087
0.2797475501	4.9706109302
0.3300745546	5.0949676024
0.3816503417	5.2203565773
0.4344848872	5.3467063653
0.4885873876	5.4739323030
0.5439661209	5.6019351349
0.6006282932	5.7305995081
0.6585798703	5.8597923813
0.7178253918	5.9893613499
0.7783677696	6.1191328913
0.8402080668	6.2489105357
0.9033452595	6.3784729697
0.9677759781	6.5075720838
1.0334942298	6.6359309769
1.1004911002	6.7632419335
1.1687544355	6.8891643947
1.2382685036	7.0133229477
1.3090136356	7.1353053620
1.3809658485	7.2546607075
1.4540964492	7.3708975940
1.5283716216	7.4834825774
1.6037519988	7.5918387853
1.6801922238	7.6953448191
1.7576404994	7.7933339977
1.8360381336	7.8850940138
1.9153190835	7.9698670794
1.9954095039	8.0468506419
2.0762273055	8.1151987580
2.1576817311	8.1740242146
2.2396729571	8.2224014861
2.3220917289	8.2593706196
2.4048190400	8.2839421326
2.4877258661	8.2951030021
2.5706729642	8.2918238147
2.6535107495	8.2730671309
2.7360792625	8.2377970968
2.8182082373	8.1849903148
2.8997172869	8.1136479528
2.9804162131	8.0228090382
3.0601054573	7.9115648439
3.1385766980	7.7790742294
3.2156136073	7.6245797548
3.2909927705	7.4474243348
3.3644847744	7.2470681534
3.4358554640	7.0231055110
3.5048673668	6.7752812310
3.5712812760	6.5035062202
3.6348579847	6.2078717433
3.6953601534	5.8886619614
3.7525542926	5.5463642783
3.8062128366	5.1816770560
3.8561162787	4.7955142886
3.9020553372	4.3890068814
3.9438331155	3.9635002445
3.9812672191	3.5205480021
4.0141917897	3.0619017193
4.0424594166	2.5894966610
4.0659428865	2.1054337213
4.0845367345	1.6119577840
4.0981585623	1.1114328961
4.1067500943	0.6063147479
4.1102779474	0.0991210512
4.1087340968	-0.4075995180
4.1021360270	-0.9112990886
4.0905265649	-1.4094623282
4.0739733988	-1.8996373952
4.0525682942	-2.3794653901
4.0264260266	-2.8467076473
3.9956830531	-3.2992702838
3.9604959557	-3.7352255242
3.9210396881	-4.1528294305
3.8775056646	-4.5505357900
3.8300997303	-4.9270060356
3.7790400511	-5.2811151952
3.7245549642	-5.6119539804
3.6668808267	-5.9188272224
3.6062598957	-6.2012489527
3.5429382736	-6.4589344886
3.4771639462	-6.6917899380
3.4091849361	-6.8998995627
3.3392475913	-7.0835114573
3.2675950242	-7.2430219926
3.1944657100	-7.3789594590
3.1200922510	-7.4919673127
3.0447003093	-7.5827873932
2.9685077053	-7.6522434326
2.8917236793	-7.7012251350
2.8145483082	-7.7306730485
2.7371720684	-7.7415644112
2.6597755356	-7.7349000990
2.5825292083	-7.7116927670
2.5055934442	-7.6729562317
2.4291184968	-7.6196961111
2.3532446385	-7.5529017092
2.2781023598	-7.4735391083
2.2038126307	-7.3825454127
2.1304872151	-7.2808240746
2.0582290262	-7.1692412206
1.9871325145	-7.0486228923
1.9172840790	-6.9197531112
1.8487624938	-6.7833726754
1.7816393438	-6.6401786002
1.7159794626	-6.4908241144
1.6518413692	-6.3359191310
1.5892776960	-6.1760311156
1.5283356087	-6.0116862814
1.4690572106	-5.8433710462
1.4114799334	-5.6715336936
1.3556369090	-5.4965861867
1.3015573231	-5.3189060882
1.2492667499	-5.1388385481
1.1987874653	-4.9566983235
1.1501387416	-4.7727718040
1.1033371205	-4.5873190148
1.0583966669	-4.4005755811
1.0153292037	-4.2127546347
0.9741445272	-4.0240486522
0.9348506048	-3.8346312130
0.8974537556	-3.6446586720
0.8619588148	-3.4542717397
0.8283692823	-3.2635969693
0.7966874574	-3.0727481477
0.7669145600	-2.8818275913
0.7390508393	-2.6909273484
0.7130956703	-2.5001303101
0.6890476410	-2.3095112325
0.6669046283	-2.1191376754
0.6466638659	-1.9290708615
0.6283220038	-1.7393664597
0.6118751599	-1.5500753004
0.5973189654	-1.3612440255
0.5846486034	-1.1729156809
0.5738588425	-0.9851302565
0.5649440642	-0.7979251789
0.5578982870	-0.6113357641
0.5527151848	-0.4253956356
0.5493881024	-0.2401371126
0.5479100661	-0.0555915760
0.5482737917	0.1282101835
0.5504716887	0.3112376290
0.5544958612	0.4934601478
0.5603381052	0.6748467224
0.5679899032	0.8553655981
0.5774424152	1.0349839412
0.5886864658	1.2136674844
0.6017125284	1.3913801531
0.6165107048	1.5680836704
0.6330707013	1.7437371350
0.6513818003	1.9182965696
0.6714328269	2.0917144356
0.6932121111	2.2639391116
0.7167074437	2.4349143325
0.7419060271	2.6045785878
0.7687944201	2.7728644762
0.7973584746	2.9396980163
0.8275832672	3.1049979117
0.8594530216	3.2686747716
0.8929510236	3.4306302865
0.9280595278	3.5907563605
0.9647596552	3.7489342040
1.0030312814	3.9050333878
1.0428529155	4.0589108645
1.0842015689	4.2104099630
1.1270526138	4.3593593612
1.1713796316	4.5055720482
1.2171542509	4.6488442824
1.2643459749	4.7889545605
1.3129219987	4.9256626086
1.3628470168	5.0587084122
1.4140830210	5.1878113017
1.4665890896	5.3126691147
1.5203211687	5.4329574551
1.5752318465	5.5483290753
1.6312701226	5.6584134069
1.6883811731	5.7628162697
1.7465061136	5.8611197891
1.8055817631	5.9528825560
1.8655404106	6.0376400625
1.9263095875	6.1149054506
1.9878118492	6.1841706090
2.0499645699	6.2449076559
2.1126797536	6.2965708426
2.1758638675	6.3385989128
2.2394177000	6.3704179480
2.3032362510	6.3914447280
2.3672086575	6.4010906265
2.4312181618	6.3987660591
2.4951421259	6.3838854882
2.5588520998	6.3558729831
2.6222139472	6.3141683195
2.6850880357	6.2582335892
2.7473294945	6.1875602779
2.8087885456	6.1016767508
2.8693109118	6.0001560699
2.9287383032	5.8826240484
2.9869089860	5.7487674315
3.0436584323	5.5983420734
3.0988200523	5.4311809665
3.1522260038	5.2472019637
3.2037080780	5.0464150236
3.2530986538	4.8289287997
3.3002317146	4.5949563933
3.3449439172	4.3448200883
3.3870757024	4.0789548953
3.4264724346	3.7979107439
3.4629855554	3.5023531811
3.4964737370	3.1930624589
3.5268040175	2.8709309253
3.5538529015	2.5369586671
3.5775074083	2.1922473945
3.5976660507	1.8379925999
3.6142397263	1.4754740673
3.6271525067	1.1060448536
3.6363423094	0.7311189066
3.6417614399	0.3521575221
3.6433769936	-0.0293451206
3.6411711090	-0.4118770796
3.6351410686	-0.7939241419
3.6252992437	-1.1739853882
3.6116728839	-1.5505885296
3.5943037568	-1.9223047260
3.5732476424	-2.2877626062
3.5485736924	-2.6456612385
3.5203636663	-2.9947818294
3.4887110577	-3.3339979656
3.4537201257	-3.6622842556
3.4155048485	-3.9787232717
3.3741878163	-4.2825107375
3.3298990816	-4.5729589492
3.2827749832	-4.8494984622
3.2329569621	-5.1116781114
3.1805903857	-5.3591634670
3.1258233935	-5.5917338560
3.0688057804	-5.8092781004
3.0096879276	-6.0117891414
2.9486197922	-6.1993577254
2.8857499637	-6.3721653346
2.8212247953	-6.5304765424
2.7551876117	-6.6746309672
2.6877780013	-6.8050349919
2.6191311892	-6.9221533988
2.5493774955	-7.0265010586
2.4786418753	-7.1186347935
2.4070435383	-7.1991455176
2.3346956462	-7.2686507394
2.2617050824	-7.3277874954
2.1881722895	-7.3772057640
2.1141911716	-7.4175623981
2.0398490528	-7.4495155957
1.9652266898	-7.4737199190
1.8903983302	-7.4908218595
1.8154318138	-7.5014559374
1.7403887093	-7.5062413177
1.6653244826	-7.5057789165
1.5902886923	-7.5006489684
1.5153252064	-7.4914090221
1.4404724377	-7.4785923286
1.3657635936	-7.4627065845
1.2912269359	-7.4442329958
1.2168860500	-7.4236256232
1.1427601182	-7.4013109746
1.0688641961	-7.3776878114
0.9952094909	-7.3531271344
0.9218036377	-7.3279723211
0.8486509753	-7.3025393850
0.7757528175	-7.2771173321
0.7031077213	-7.2519685905
0.6307117505	-7.2273294929
0.5585587337	-7.2034107925
0.4866405178	-7.1803981967
0.4149472155	-7.1584529033
0.3434674480	-7.1377121283
0.2721885820	-7.1182896127
0.2010969623	-7.1002761025
0.1301781391	-7.0837397923
0.0594170920	-7.0687267294
-0.0112015508	-7.0552611736
-0.0816932961	-7.0433459097
-0.1520735723	-7.0329625135
-0.2223575183	-7.0240715701
-0.2925597749	-7.0166128465
-0.3626942767	-7.0105054216
-0.4327740464	-7.0056477771
-0.5028109885	-7.0019178546
-0.5728156845	-6.9991730859
-0.6427971876	-6.9972504031
-0.7127628181	-6.9959662377
-0.7827179577	-6.9951165188
-0.8526658452	-6.9944766818
-0.9226073713	-6.9938016994
-0.9925408745	-6.9928261491
-1.0624619373	-6.9912643325
-1.1323631848	-6.9888104610
-1.2022340849	-6.9851389277
-1.2720607516	-6.9799046811
-1.3418257535	-6.9727437218
-1.4115079268	-6.9632737412
-1.4810821964	-6.9510949239
-1.5505194057	-6.9357909332
-1.6197861568	-6.9169301020
-1.6888446644	-6.8940668497
-1.7576526246	-6.8667433434
-1.8261631018	-6.8344914240
-1.8943244363	-6.7968348123
-1.9620801753	-6.7532916099
-2.0293690304	-6.7033771057
-2.0961248650	-6.6466068951
-2.1622767142	-6.5825003134
-2.2277488405	-6.5105841817
-2.2924608288	-6.4303968542
-2.3563277232	-6.3414925514
-2.4192602084	-6.2434459546
-2.4811648380	-6.1358570287
-2.5419443129	-6.0183560330
-2.6014978091	-5.8906086685
-2.6597213586	-5.7523213030
-2.7165082824	-5.6032462057
-2.7717496752	-5.4431867143
-2.8253349412	-5.2720022501
-2.8771523797	-5.0896130919
-2.9270898151	-4.8960048116
-2.9750352713	-4.6912322739
-3.0208776819	-4.4754231011
-3.0645076325	-4.2487805048
-3.1058181278	-4.0115853920
-3.1447053759	-3.7641976596
-3.1810695810	-3.5070566011
-3.2148157350	-3.2406803641
-3.2458544000	-2.9656644104
-3.2741024686	-2.6826789512
-3.2994838951	-2.3924653495
-3.3219303841	-2.0958315012
-3.3413820289	-1.7936462335
-3.3577878890	-1.4868327783
-3.3711064980	-1.1763614015
-3.3813062934	-0.8632412918
-3.3883659635	-0.5485118289
-3.3922747029	-0.2332333691
-3.3930323751	0.0815223022
-3.3906495780	0.3946816921
-3.3851476126	0.7051793325
-3.3765583543	1.0119673591
-3.3649240304	1.3140247788
-3.3502969068	1.6103662723
-3.3327388901	1.9000503962
-3.3123210500	2.1821870587
-3.2891230726	2.4559441671
-3.2632326508	2.7205533619
-3.2347448218	2.9753147778
-3.2037612632	3.2196007911
-3.1703895557	3.4528587404
-3.1347424245	3.6746126246
-3.0969369681	3.8844638052
-3.0570938851	4.0820907589
-3.0153367083	4.2672479407
-2.9717910536	4.4397638321
-2.9265838932	4.5995382596
-2.8798428577	4.7465390762
-2.8316955747	4.8807983022
-2.7822690490	5.0024078256
-2.7316890858	5.1115147607
-2.6800797639	5.2083165598
-2.6275629563	5.2930559705
-2.5742579037	5.3660159230
-2.5202808378	5.4275144250
-2.4657446557	5.4778995345
-2.4107586442	5.5175444697
-2.3554282518	5.5468429089
-2.2998549066	5.5662045221
-2.2441358776	5.5760507689
-2.1883641769	5.5768109874
-2.1326284987	5.5689187931
-2.0770131936	5.5528087965
-2.0215982735	5.5289136470
-1.9664594449	5.4976613987
-1.9116681664	5.4594731941
-1.8572917281	5.4147612563
-1.8033933499	5.3639271750
-1.7500322950	5.3073604722
-1.6972639967	5.2454374298
-1.6451401958	5.1785201602
-1.5937090856	5.1069559003
-1.5430154637	5.0310765093
-1.4931008875	4.9511981506
-1.4440038317	4.8676211377
-1.3957598476	4.7806299259
-1.3484017204	4.6904932309
-1.3019596261	4.5974642577
-1.2564612849	4.5017810238
-1.2119321111	4.4036667611
-1.1683953587	4.3033303829
-1.1258722620	4.2009670038
-1.0843821709	4.0967585005
-1.0439426801	3.9908741033
-1.0045697528	3.8834710093
-0.9662778378	3.7746950086
-0.9290799804	3.6646811170
-0.8929879269	3.5535542086
-0.8580122231	3.4414296425
-0.8241623060	3.3284138795
-0.7914465901	3.2146050853
-0.7598725473	3.1000937159
-0.7294467810	2.9849630833
-0.7001750950	2.8692898993
-0.6720625569	2.7531447962
-0.6451135561	2.6365928219
-0.6193318576	2.5196939107
-0.5947206508	2.4025033268
-0.5712825939	2.2850720832
-0.5490198547	2.1674473332
-0.5279341472	2.0496727374
-0.5080267648	1.9317888048
-0.4892986104	1.8138332096
-0.4717502227	1.6958410847
-0.4553818012	1.5778452918
-0.4401932266	1.4598766709
-0.4261840806	1.3419642681
-0.4133536625	1.2241355449
-0.4017010041	1.1064165696
-0.3912248827	0.9888321908
-0.3819238325	0.8714061973
-0.3737961547	0.7541614622
-0.3668399255	0.6371200758
-0.3610530040	0.5203034664
-0.3564330374	0.4037325119
-0.3529774668	0.2874276421
-0.3506835308	0.1714089357
-0.3495482682	0.0556962095
-0.3495685212	-0.0596908946
-0.3507409356	-0.1747328267
-0.3530619620	-0.2894100472
-0.3565278554	-0.4037029449
-0.3611346739	-0.5175917546
-0.3668782768	-0.6310564721
-0.3737543219	-0.7440767655
-0.3817582615	-0.8566318825
-0.3908853380	-0.9687005506
-0.4011305779	-1.0802608717
-0.4124887854	-1.1912902084
-0.4249545337	-1.3017650606
-0.4385221565	-1.4116609337
-0.4531857369	-1.5209521947
-0.4689390951	-1.6296119183
-0.4857757753	-1.7376117197
-0.5036890295	-1.8449215758
-0.5226718005	-1.9515096320
-0.5427167028	-2.0573419965
-0.5638160007	-2.1623825201
-0.5859615846	-2.2665925618
-0.6091449453	-2.3699307408
-0.6333571449	-2.4723526735
-0.6585887853	-2.5738106977
-0.6848299745	-2.6742535827
-0.7120702890	-2.7736262268
-0.7402987334	-2.8718693426
-0.7695036974	-2.9689191315
-0.7996729088	-3.0647069484
-0.8307933830	-3.1591589581
-0.8628513699	-3.2521957854
-0.8958322964	-3.3437321606
-0.9297207057	-3.4336765638
-0.9645001931	-3.5219308693
-1.0001533381	-3.6083899950
-1.0366616334	-3.6929415588
-1.0740054097	-3.7754655469
-1.1121637581	-3.8558339986
-1.1511144494	-3.9339107120
-1.1908338497	-4.0095509756
-1.2312968347	-4.0826013332
-1.2724767008	-4.1528993866
-1.3143450751	-4.2202736440
-1.3568718241	-4.2845434212
-1.4000249610	-4.3455188032
-1.4437705538	-4.4030006746
-1.4880726341	-4.4567808259
-1.5328931063	-4.5066421471
-1.5781916607	-4.5523589146
-1.6239256885	-4.5936971820
-1.6700502027	-4.6304152838
-1.7165177634	-4.6622644600
-1.7632784109	-4.6889896104
-1.8102796063	-4.7103301860
-1.8574661822	-4.7260212256
-1.9047803046	-4.7357945423
-1.9521614468	-4.7393800652
-1.9995463784	-4.7365073399
-2.0468691690	-4.7269071883
-2.0940612109	-4.7103135273
-2.1410512586	-4.6864653440
-2.1877654909	-4.6551088193
-2.2341275939	-4.6159995935
-2.2800588671	-4.5689051600
-2.3254783546	-4.5136073716
-2.3703030017	-4.4499050415
-2.4144478378	-4.3776166141
-2.4578261861	-4.2965828808
-2.5003499008	-4.2066697091
-2.5419296315	-4.1077707522
-2.5824751144	-3.9998101018
-2.6218954895	-3.8827448447
-2.6600996426	-3.7565674803
-2.6969965711	-3.6213081569
-2.7324957707	-3.4770366812
-2.7665076407	-3.3238642570
-2.7989439054	-3.1619449097
-2.8297180483	-2.9914765543
-2.8587457543	-2.8127016703
-2.8859453571	-2.6259075466
-2.9112382869	-2.4314260703
-2.9345495128	-2.2296330341
-2.9558079767	-2.0209469486
-2.9749470124	-1.8058273509
-2.9919047453	-1.5847726116
-3.0066244676	-1.3583172502
-3.0190549846	-1.1270287782
-3.0291509266	-0.8915040999
-3.0368730237	-0.6523655087
-3.0421883377	-0.4102563246
-3.0450704495	-0.1658362293
-3.0454995980	0.0802236424
-3.0434627699	0.3272457862
-3.0389537371	0.5745515186
-3.0319730425	0.8214661995
-3.0225279334	1.0673244141
-3.0106322442	1.3114750414
-2.9963062284	1.5532861390
-2.9795763436	1.7921495777
-2.9604749917	2.0274853660
-2.9390402170	2.2587456101
-2.9153153672	2.4854180622
-2.8893487213	2.7070292221
-2.8611930884	2.9231469608
-2.8309053829	3.1333826479
-2.7985461810	3.3373927740
-2.7641792637	3.5348800650
-2.7278711507	3.7255940990
-2.6896906308	3.9093314388
-2.6497082937	4.0859353052
-2.6079960662	4.2552948195
-2.5646267593	4.4173438494
-2.5196736278	4.5720594968
-2.4732099465	4.7194602697
-2.4253086071	4.8596039802
-2.3760417361	4.9925854141
-2.3254803375	5.1185338155
-2.2736939619	5.2376102297
-2.2207504019	5.3500047455
-2.1667154153	5.4559336770
-2.1116524780	5.5556367197
-2.0556225636	5.6493741154
-1.9986839521	5.7374238541
-1.9408920666	5.8200789390
-1.8822993359	5.8976447371
-1.8229550842	5.9704364328
-1.7629054447	6.0387765993
-1.7021932977	6.1029928991
-1.6408582305	6.1634159207
-1.5789365184	6.2203771565
-1.5164611251	6.2742071234
-1.4534617212	6.3252336256
-1.3899647198	6.3737801568
-1.3259933264	6.4201644362
-1.2615676042	6.4646970722
-1.1967045507	6.5076803460
-1.1314181870	6.5494071061
-1.0657196570	6.5901597627
-0.9996173368	6.6302093725
-0.9331169519	6.6698148029
-0.8662217034	6.7092219627
-0.7989324013	6.7486630893
-0.7312476041	6.7883560800
-0.6631637658	6.8285038566
-0.5946753887	6.8692937507
-0.5257751822	6.9108969004
-0.4564542277	6.9534676467
-0.3867021499	6.9971429203
-0.3165072938	7.0420416084
-0.2458569084	7.0882638937
-0.1747373373	7.1358905562
-0.1031342167	7.1849822319
-0.0310326799	7.2355786195
0.0415824281	7.2876976330
0.1147263291	7.3413344922
0.1884140793	7.3964607498
0.2626603281	7.4530232536
0.3374790651	7.5109430417
0.4128833564	7.5701141742
0.4888850687	7.6304025034
0.5654945809	7.6916443883
0.6427204825	7.7536453626
0.7205692584	7.8161787655
0.7990449604	7.8789843506
0.8781488637	7.9417668890
0.9578791110	8.0041947894
1.0382303412	8.0658987582
1.1191933067	8.1264705306
1.2007544776	8.1854617069
1.2828956346	8.2423827322
1.3655934540	8.2967020641
1.4488190839	8.3478455780
1.5325377169	8.3951962650
1.6167081610	8.4380942804
1.7012824136	8.4758374092
1.7862052417	8.5076820155
1.8714137748	8.5328445475
1.9568371160	8.5505036739
2.0423959778	8.5598031230
2.1280023499	8.5598553011
2.2135592077	8.5497457588
2.2989602699	8.5285385702
2.3840898146	8.4952826804
2.4688225639	8.4490192646
2.5530236475	8.3887901277
2.6365486551	8.3136471504
2.7192437887	8.2226627686
2.8009461250	8.1149414407
2.8814839967	7.9896320307
2.9606775016	7.8459409962
3.0383391475	7.6831462355
3.1142746380	7.5006114096
3.1882838027	7.2978005130
3.2601616736	7.0742924316
3.3296997054	6.8297951886
3.3966871359	6.5641595490
3.4609124771	6.2773916300
3.5221651265	5.9696641469
3.5802370821	5.6413259230
3.6349247425	5.2929092950
3.6860307690	4.9251350725
3.7333659835	4.5389147413
3.7767512744	4.1353496537
3.8160194774	3.7157270137
3.8510172002	3.2815125410
3.8816065574	2.8343397884
3.9076667813	2.3759961793
3.9290956780	1.9084059340
3.9458108978	1.4336101505
3.9577509943	0.9537444002
3.9648762477	0.4710142819
3.9671692370	-0.0123305476
3.9646351461	-0.4940233008
3.9573017987	-0.9718073366
3.9452194215	-1.4434631741
3.9284601409	-1.9068346357
3.9071172250	-2.3598535435
3.8813040879	-2.8005624476
3.8511530791	-3.2271349305
3.8168140829	-3.6378931184
