# t	 x	 y
1.3000000000	0.6039039834	-7.7598940062
1.3100000000	0.5267346647	-7.6741122411
1.3200000000	0.4504185759	-7.5892807749
1.3300000000	0.3749452857	-7.5055797722
1.3400000000	0.3003027220	-7.4231576196
1.3500000000	0.2264774797	-7.3421327992
1.3600000000	0.1534551109	-7.2625956818
1.3700000000	0.0812203975	-7.1846102346
1.3800000000	0.0097576068	-7.1082156396
1.3900000000	-0.0609492680	-7.0334278218
1.4000000000	-0.1309162829	-6.9602408895
1.4100000000	-0.2001593314	-6.8886284879
1.4200000000	-0.2686939466	-6.8185450709
1.4300000000	-0.3365351151	-6.7499270945
1.4400000000	-0.4036971029	-6.6826941400
1.4500000000	-0.4701932917	-6.6167499705
1.4600000000	-0.5360360260	-6.5519835306
1.4700000000	-0.6012364697	-6.4882698948
1.4800000000	-0.6658044718	-6.4254711727
1.4900000000	-0.7297484412	-6.3634373798
1.5000000000	-0.7930752302	-6.3020072812
1.5100000000	-0.8557900255	-6.2410092162
1.5200000000	-0.9178962490	-6.1802619133
1.5300000000	-0.9793954649	-6.1195753012
1.5400000000	-1.0402872961	-6.0587513260
1.5500000000	-1.1005693485	-5.9975847803
1.5600000000	-1.1602371439	-5.9358641529
1.5700000000	-1.2192840607	-5.8733725047
1.5800000000	-1.2777012851	-5.8098883775
1.5900000000	-1.3354777694	-5.7451867417
1.6000000000	-1.3926002025	-5.6790399877
1.6100000000	-1.4490529881	-5.6112189649
1.6200000000	-1.5048182355	-5.5414940724
1.6300000000	-1.5598757604	-5.4696364034
1.6400000000	-1.6142030978	-5.3954189441
1.6500000000	-1.6677755275	-5.3186178291
1.6600000000	-1.7205661115	-5.2390136494
1.6700000000	-1.7725457458	-5.1563928133
1.6800000000	-1.8236832253	-5.0705489545
1.6900000000	-1.8739453237	-4.9812843829
1.7000000000	-1.9232968869	-4.8884115707
1.7100000000	-1.9717009431	-4.7917546650
1.7200000000	-2.0191188263	-4.6911510180
1.7300000000	-2.0655103166	-4.5864527213
1.7400000000	-2.1108337953	-4.4775281326
1.7500000000	-2.1550464146	-4.3642633790
1.7600000000	-2.1981042829	-4.2465638215
1.7700000000	-2.2399626645	-4.1243554643
1.7800000000	-2.2805761925	-3.9975862885
1.7900000000	-2.3198990948	-3.8662274943
1.8000000000	-2.3578854322	-3.7302746306
1.8100000000	-2.3944893470	-3.5897485939
1.8200000000	-2.4296653208	-3.4446964762
1.8300000000	-2.4633684399	-3.2951922455
1.8400000000	-2.4955546669	-3.1413372397
1.8500000000	-2.5261811160	-2.9832604593
1.8600000000	-2.5552063299	-2.8211186449
1.8700000000	-2.5825905570	-2.6550961266
1.8800000000	-2.6082960256	-2.4854044377
1.8900000000	-2.6322872126	-2.3122816859
1.9000000000	-2.6545311054	-2.1359916784
1.9100000000	-2.6749974534	-1.9568228032
1.9200000000	-2.6936590072	-1.7750866690
1.9300000000	-2.7104917430	-1.5911165130
1.9400000000	-2.7254750703	-1.4052653876
1.9500000000	-2.7385920195	-1.2179041421
1.9600000000	-2.7498294097	-1.0294192176
1.9700000000	-2.7591779923	-0.8402102777
1.9800000000	-2.7666325713	-0.6506877009
1.9900000000	-2.7721920969	-0.4612699603
2.0000000000	-2.7758597336	-0.2723809229
2.0100000000	-2.7776428998	-0.0844470976
2.0200000000	-2.7775532808	0.1021051351
2.0300000000	-2.7756068137	0.2868522790
2.0400000000	-2.7718236445	0.4693764321
2.0500000000	-2.7662280594	0.6492679197
2.0600000000	-2.7588483899	0.8261278190
2.0700000000	-2.7497168924	0.9995703502
2.0800000000	-2.7388696066	1.1692251060
2.0900000000	-2.7263461904	1.3347391000
2.1000000000	-2.7121897369	1.4957786121
2.1100000000	-2.6964465730	1.6520308173
2.1200000000	-2.6791660436	1.8032051856
2.1300000000	-2.6604002824	1.9490346438
2.1400000000	-2.6402039726	2.0892764964
2.1500000000	-2.6186340998	2.2237131041
2.1600000000	-2.5957496983	2.3521523216
2.1700000000	-2.5716115959	2.4744277038
2.1800000000	-2.5462821560	2.5903984860
2.1900000000	-2.5198250223	2.6999493523
2.2000000000	-2.4923048662	2.8029900050
2.2100000000	-2.4637871392	2.8994545514
2.2200000000	-2.4343378331	2.9893007258
2.2300000000	-2.4040232480	3.0725089640
2.2400000000	-2.3729097703	3.1490813506
2.2500000000	-2.3410636624	3.2190404588
2.2600000000	-2.3085508633	3.2824281012
2.2700000000	-2.2754368036	3.3393040116
2.2800000000	-2.2417862323	3.3897444763
2.2900000000	-2.2076630587	3.4338409324
2.3000000000	-2.1731302079	3.4716985498
2.3100000000	-2.1382494905	3.5034348124
2.3200000000	-2.1030814866	3.5291781128
2.3300000000	-2.0676854437	3.5490663724
2.3400000000	-2.0321191878	3.5632456993
2.3500000000	-1.9964390486	3.5718690924
2.3600000000	-1.9606997962	3.5750952007
2.3700000000	-1.9249545911	3.5730871446
2.3800000000	-1.8892549451	3.5660114036
2.3900000000	-1.8536506924	3.5540367761
2.4000000000	-1.8181899718	3.5373334125
2.4100000000	-1.7829192178	3.5160719245
2.4200000000	-1.7478831596	3.4904225704
2.4300000000	-1.7131248289	3.4605545167
2.4400000000	-1.6786855738	3.4266351756
2.4500000000	-1.6446050798	3.3888296148
2.4600000000	-1.6109213953	3.3473000394
2.4700000000	-1.5776709632	3.3022053419
2.4800000000	-1.5448886554	3.2537007177
2.4900000000	-1.5126078119	3.2019373415
2.5000000000	-1.4808602820	3.1470621031
2.5100000000	-1.4496764687	3.0892173962
2.5200000000	-1.4190853739	3.0285409582
2.5300000000	-1.3891146461	2.9651657558
2.5400000000	-1.3597906282	2.8992199132
2.5500000000	-1.3311384064	2.8308266786
2.5600000000	-1.3031818587	2.7601044254
2.5700000000	-1.2759437036	2.6871666845
2.5800000000	-1.2494455482	2.6121222037
2.5900000000	-1.2237079358	2.5350750317
2.6000000000	-1.1987503923	2.4561246228
2.6100000000	-1.1745914715	2.3753659599
2.6200000000	-1.1512487990	2.2928896928
2.6300000000	-1.1287391153	2.2087822891
2.6400000000	-1.1070783161	2.1231261959
2.6500000000	-1.0862814922	2.0360000096
2.6600000000	-1.0663629670	1.9474786526
2.6700000000	-1.0473363321	1.8576335546
2.6800000000	-1.0292144818	1.7665328368
2.6900000000	-1.0120096446	1.6742414991
2.7000000000	-0.9957334141	1.5808216067
2.7100000000	-0.9803967769	1.4863324782
2.7200000000	-0.9660101398	1.3908308714
2.7300000000	-0.9525833535	1.2943711683
2.7400000000	-0.9401257364	1.1970055579
2.7500000000	-0.9286460951	1.0987842161
2.7600000000	-0.9181527436	0.9997554836
2.7700000000	-0.9086535213	0.8999660405
2.7800000000	-0.9001558081	0.7994610784
2.7900000000	-0.8926665388	0.6982844689
2.8000000000	-0.8861922153	0.5964789312
2.8100000000	-0.8807389176	0.4940861953
2.8200000000	-0.8763123125	0.3911471651
2.8300000000	-0.8729176612	0.2877020788
2.8400000000	-0.8705598254	0.1837906688
2.8500000000	-0.8692432711	0.0794523202
2.8600000000	-0.8689720715	-0.0252737690
2.8700000000	-0.8697499083	-0.1303484290
2.8800000000	-0.8715800709	-0.2357323569
2.8900000000	-0.8744654543	-0.3413859533
2.9000000000	-0.8784085553	-0.4472691569
2.9100000000	-0.8834114671	-0.5533412753
2.9200000000	-0.8894758721	-0.6595608118
2.9300000000	-0.8966030330	-0.7658852874
2.9400000000	-0.9047937820	-0.8722710576
2.9500000000	-0.9140485083	-0.9786731223
2.9600000000	-0.9243671434	-1.0850449301
2.9700000000	-0.9357491448	-1.1913381743
2.9800000000	-0.9481934771	-1.2975025811
2.9900000000	-0.9616985917	-1.4034856902
3.0000000000	-0.9762624034	-1.5092326257
3.0100000000	-0.9918822649	-1.6146858588
3.0200000000	-1.0085549397	-1.7197849607
3.0300000000	-1.0262765713	-1.8244663464
3.0400000000	-1.0450426504	-1.9286630097
3.0500000000	-1.0648479795	-2.0323042487
3.0600000000	-1.0856866345	-2.1353153831
3.0700000000	-1.1075519231	-2.2376174635
3.0800000000	-1.1304363412	-2.3391269736
3.0900000000	-1.1543315254	-2.4397555264
3.1000000000	-1.1792282026	-2.5394095559
3.1100000000	-1.2051161371	-2.6379900051
3.1200000000	-1.2319840738	-2.7353920139
3.1300000000	-1.2598196785	-2.8315046073
3.1400000000	-1.2886094756	-2.9262103876
3.1500000000	-1.3183387822	-3.0193852333
3.1600000000	-1.3489916391	-3.1108980084
3.1700000000	-1.3805507397	-3.2006102856
3.1800000000	-1.4129973555	-3.2883760873
3.1900000000	-1.4463112596	-3.3740416503
3.2000000000	-1.4804706474	-3.4574452186
3.2100000000	-1.5154520564	-3.5384168690
3.2200000000	-1.5512302832	-3.6167783783
3.2300000000	-1.5877783003	-3.6923431358
3.2400000000	-1.6250671721	-3.7649161096
3.2500000000	-1.6630659706	-3.8342938746
3.2600000000	-1.7017416920	-3.9002647083
3.2700000000	-1.7410591744	-3.9626087639
3.2800000000	-1.7809810179	-4.0210983289
3.2900000000	-1.8214675075	-4.0754981763
3.3000000000	-1.8624765404	-4.1255660189
3.3100000000	-1.9039635577	-4.1710530735
3.3200000000	-1.9458814831	-4.2117047434
3.3300000000	-1.9881806686	-4.2472614277
3.3400000000	-2.0308088489	-4.2774594628
3.3500000000	-2.0737111065	-4.3020322045
3.3600000000	-2.1168298471	-4.3207112533
3.3700000000	-2.1601047899	-4.3332278288
3.3800000000	-2.2034729702	-4.3393142942
3.3900000000	-2.2468687597	-4.3387058314
3.4000000000	-2.2902239038	-4.3311422655
3.4100000000	-2.3334675771	-4.3163700326
3.4200000000	-2.3765264606	-4.2941442873
3.4300000000	-2.4193248396	-4.2642311359
3.4400000000	-2.4617847251	-4.2264099854
3.4500000000	-2.5038259987	-4.1804759910
3.4600000000	-2.5453665828	-4.1262425813
3.4700000000	-2.5863226361	-4.0635440399
3.4800000000	-2.6266087756	-3.9922381147
3.4900000000	-2.6661383235	-3.9122086260
3.5000000000	-2.7048235817	-3.8233680398
3.5100000000	-2.7425761304	-3.7256599703
3.5200000000	-2.7793071514	-3.6190615725
3.5300000000	-2.8149277755	-3.5035857859
3.5400000000	-2.8493494503	-3.3792833857
3.5500000000	-2.8824843281	-3.2462448012
3.5600000000	-2.9142456702	-3.1046016586
3.5700000000	-2.9445482655	-2.9545280080
3.5800000000	-2.9733088592	-2.7962411961
3.5900000000	-3.0004465887	-2.6300023508
3.6000000000	-3.0258834221	-2.4561164454
3.6100000000	-3.0495445950	-2.2749319185
3.6200000000	-3.0713590412	-2.0868398298
3.6300000000	-3.0912598133	-1.8922725405
3.6400000000	-3.1091844864	-1.6917019139
3.6500000000	-3.1250755426	-1.4856370395
3.6600000000	-3.1388807298	-1.2746214955
3.6700000000	-3.1505533910	-1.0592301697
3.6800000000	-3.1600527598	-0.8400656699
3.6900000000	-3.1673442183	-0.6177543628
3.7000000000	-3.1723995132	-0.3929420876
3.7100000000	-3.1751969281	-0.1662895983
3.7200000000	-3.1757214089	0.0615322059
3.7300000000	-3.1739646407	0.2898471990
3.7400000000	-3.1699250755	0.5179790255
3.7500000000	-3.1636079087	0.7452561104
3.7600000000	-3.1550250072	0.9710166097
3.7700000000	-3.1441947874	1.1946132343
3.7800000000	-3.1311420464	1.4154178828
3.7900000000	-3.1158977482	1.6328260188
3.8000000000	-3.0984987669	1.8462607411
3.8100000000	-3.0789875922	2.0551764938
3.8200000000	-3.0574119984	2.2590623769
3.8300000000	-3.0338246836	2.4574450231
3.8400000000	-3.0082828813	2.6498910166
3.8500000000	-2.9808479513	2.8360088363
3.8600000000	-2.9515849529	3.0154503182
3.8700000000	-2.9205622060	3.1879116366
3.8800000000	-2.8878508444	3.3531338142
3.8900000000	-2.8535243675	3.5109027775
3.9000000000	-2.8176581919	3.6610489802
3.9100000000	-2.7803292103	3.8034466249
3.9200000000	-2.7416153593	3.9380125142
3.9300000000	-2.7015952004	4.0647045714
3.9400000000	-2.6603475176	4.1835200679
3.9500000000	-2.6179509337	4.2944936005
3.9600000000	-2.5744835483	4.3976948603
3.9700000000	-2.5300225983	4.4932262349
3.9800000000	-2.4846441438	4.5812202850
3.9900000000	-2.4384227794	4.6618371352
4.0000000000	-2.3914313715	4.7352618156
4.0100000000	-2.3437408230	4.8017015888
4.0200000000	-2.2954198639	4.8613832932
4.0300000000	-2.2465348690	4.9145507318
4.0400000000	-2.1971497008	4.9614621299
4.0500000000	-2.1473255776	5.0023876829
4.0600000000	-2.0971209659	5.0376072137
4.0700000000	-2.0465914949	5.0674079506
4.0800000000	-1.9957898936	5.0920824401
4.0900000000	-1.9447659468	5.1119266010
4.1000000000	-1.8935664708	5.1272379248
4.1100000000	-1.8422353064	5.1383138266
4.1200000000	-1.7908133265	5.1454501451
4.1300000000	-1.7393384594	5.1489397921
4.1400000000	-1.6878457242	5.1490715469
4.1500000000	-1.6363672769	5.1461289919
4.1600000000	-1.5849324680	5.1403895826
4.1700000000	-1.5335679073	5.1321238468
4.1800000000	-1.4822975369	5.1215947038
4.1900000000	-1.4311427099	5.1090568973
4.2000000000	-1.3801222753	5.0947565320
4.2100000000	-1.3292526654	5.0789307074
4.2200000000	-1.2785479879	5.0618072382
4.2300000000	-1.2280201197	5.0436044549
4.2400000000	-1.1776788022	5.0245310743
4.2500000000	-1.1275317381	5.0047861340
4.2600000000	-1.0775846882	4.9845589813
4.2700000000	-1.0278415682	4.9640293111
4.2800000000	-0.9783045446	4.9433672435
4.2900000000	-0.9289741304	4.9227334372
4.3000000000	-0.8798492785	4.9022792313
4.3100000000	-0.8309274745	4.8821468089
4.3200000000	-0.7822048269	4.8624693803
4.3300000000	-0.7336761567	4.8433713774
4.3400000000	-0.6853350830	4.8249686584
4.3500000000	-0.6371741087	4.8073687161
4.3600000000	-0.5891847027	4.7906708884
4.3700000000	-0.5413573804	4.7749665662
4.3800000000	-0.4936817820	4.7603393971
4.3900000000	-0.4461467493	4.7468654815
4.4000000000	-0.3987404001	4.7346135592
4.4100000000	-0.3514502006	4.7236451851
4.4200000000	-0.3042630371	4.7140148910
4.4300000000	-0.2571652846	4.7057703331
4.4400000000	-0.2101428758	4.6989524239
4.4500000000	-0.1631813673	4.6935954465
4.4600000000	-0.1162660056	4.6897271512
4.4700000000	-0.0693817919	4.6873688340
4.4800000000	-0.0225135468	4.6865353949
4.4900000000	0.0243540265	4.6872353773
4.5000000000	0.0712362786	4.6894709874
4.5100000000	0.1181485503	4.6932380925
4.5200000000	0.1651061096	4.6985262005
4.5300000000	0.2121240872	4.7053184183
4.5400000000	0.2592174129	4.7135913905
4.5500000000	0.3064007503	4.7233152189
4.5600000000	0.3536884307	4.7344533623
4.5700000000	0.4010943866	4.7469625188
4.5800000000	0.4486320829	4.7607924894
4.5900000000	0.4963144473	4.7758860261
4.6000000000	0.5441537994	4.7921786640
4.6100000000	0.5921617770	4.8095985390
4.6200000000	0.6403492617	4.8280661939
4.6300000000	0.6887263016	4.8474943738
4.6400000000	0.7373020323	4.8677878120
4.6500000000	0.7860845959	4.8888430115
4.6600000000	0.8350810574	4.9105480223
4.6700000000	0.8842973190	4.9327822184
4.6800000000	0.9337380327	4.9554160789
4.6900000000	0.9834065095	4.9783109755
4.7000000000	1.0333046279	5.0013189717
4.7100000000	1.0834327398	5.0242826380
4.7200000000	1.1337895746	5.0470348889
4.7300000000	1.1843721419	5.0693988454
4.7400000000	1.2351756332	5.0911877319
4.7500000000	1.2861933225	5.1122048117
4.7600000000	1.3374164663	5.1322433687
4.7700000000	1.3888342045	5.1510867441
4.7800000000	1.4404334609	5.1685084332
4.7900000000	1.4921988456	5.1842722534
4.8000000000	1.5441125597	5.1981325903
4.8100000000	1.5961543022	5.2098347303
4.8200000000	1.6483011812	5.2191152904
4.8300000000	1.7005276299	5.2257027520
4.8400000000	1.7528053282	5.2293181092
4.8500000000	1.8051031317	5.2296756393
4.8600000000	1.8573870089	5.2264838034
4.8700000000	1.9096199881	5.2194462856
4.8800000000	1.9617621155	5.2082631765
4.8900000000	2.0137704255	5.1926323065
4.9000000000	2.0655989258	5.1722507339
4.9100000000	2.1171985977	5.1468163889
4.9200000000	2.1685174134	5.1160298754
4.9300000000	2.2195003727	5.0795964276
4.9400000000	2.2700895597	5.0372280184
4.9500000000	2.3202242210	4.9886456112
4.9600000000	2.3698408680	4.9335815458
4.9700000000	2.4188734024	4.8717820452
4.9800000000	2.4672532688	4.8030098248
4.9900000000	2.5149096322	4.7270467859
5.0000000000	2.5617695843	4.6436967660
5.0100000000	2.6077583762	4.5527883216
5.0200000000	2.6527996799	4.4541775089
5.0300000000	2.6968158770	4.3477506292
5.0400000000	2.7397283743	4.2334269005
5.0500000000	2.7814579461	4.1111610156
5.0600000000	2.8219251012	3.9809455426
5.0700000000	2.8610504727	3.8428131264
5.0800000000	2.8987552287	3.6968384442
5.0900000000	2.9349615014	3.5431398730
5.1000000000	2.9695928309	3.3818808250
5.1100000000	3.0025746208	3.2132707124
5.1200000000	3.0338346013	3.0375655022
5.1300000000	3.0633032958	2.8550678311
5.1400000000	3.0909144860	2.6661266523
5.1500000000	3.1166056715	2.4711363949
5.1600000000	3.1403185183	2.2705356230
5.1700000000	3.1619992910	2.0648051903
5.1800000000	3.1815992648	1.8544658942
5.1900000000	3.1990751109	1.6400756447
5.2000000000	3.2143892517	1.4222261681
5.2100000000	3.2275101804	1.2015392817
5.2200000000	3.2384127422	0.9786627764
5.2300000000	3.2470783713	0.7542659603
5.2400000000	3.2534952830	0.5290349161
5.2500000000	3.2576586168	0.3036675386
5.2600000000	3.2595705289	0.0788684169
5.2700000000	3.2592402331	-0.1446563658
5.2800000000	3.2566839901	-0.3662044429
5.2900000000	3.2519250437	-0.5850823128
5.3000000000	3.2449935080	-0.8006103526
5.3100000000	3.2359262033	-1.0121276292
5.3200000000	3.2247664470	-1.2189964453
5.3300000000	3.2115637996	-1.4206065589
5.3400000000	3.1963737703	-1.6163790297
5.3500000000	3.1792574870	-1.8057696466
5.3600000000	3.1602813333	-1.9882719027
5.3700000000	3.1395165589	-2.1634194936
5.3800000000	3.1170388667	-2.3307883236
5.3900000000	3.0929279834	-2.4899980107
5.4000000000	3.0672672163	-2.6407128969
5.4100000000	3.0401430032	-2.7826425705
5.4200000000	3.0116444596	-2.9155419224
5.4300000000	2.9818629269	-3.0392107586
5.4400000000	2.9508915270	-3.1534930025
5.4500000000	2.9188247266	-3.2582755210
5.4600000000	2.8857579155	-3.3534866147
5.4700000000	2.8517870005	-3.4390942141
5.4800000000	2.8170080193	-3.5151038259
5.4900000000	2.7815167763	-3.5815562719
5.5000000000	2.7454085008	-3.6385252671
5.5100000000	2.7087775313	-3.6861148760
5.5200000000	2.6717170247	-3.7244568919
5.5300000000	2.6343186925	-3.7537081728
5.5400000000	2.5966725631	-3.7740479741
5.5500000000	2.5588667718	-3.7856753054
5.5600000000	2.5209873756	-3.7888063436
5.5700000000	2.4831181944	-3.7836719246
5.5800000000	2.4453406766	-3.7705151367
5.5900000000	2.4077337880	-3.7495890311
5.6000000000	2.3703739231	-3.7211544655
5.6100000000	2.3333348373	-3.6854780902
5.6200000000	2.2966875982	-3.6428304847
5.6300000000	2.2605005554	-3.5934844496
5.6400000000	2.2248393257	-3.5377134559
5.6500000000	2.1897667937	-3.4757902507
5.6600000000	2.1553431257	-3.4079856191
5.6700000000	2.1216257941	-3.3345672968
5.6800000000	2.0886696135	-3.2557990285
5.6900000000	2.0565267842	-3.1719397663
5.7000000000	2.0252469439	-3.0832430013
5.7100000000	1.9948772250	-2.9899562186
5.7200000000	1.9654623170	-2.8923204701
5.7300000000	1.9370445321	-2.7905700539
5.7400000000	1.9096638747	-2.6849322945
5.7500000000	1.8833581110	-2.5756274126
5.7600000000	1.8581628409	-2.4628684776
5.7700000000	1.8341115694	-2.3468614349
5.7800000000	1.8112357772	-2.2278051993
5.7900000000	1.7895649903	-2.1058918081
5.8000000000	1.7691268479	-1.9813066263
5.8100000000	1.7499471681	-1.8542285981
5.8200000000	1.7320500103	-1.7248305390
5.8300000000	1.7154577349	-1.5932794626
5.8400000000	1.7001910599	-1.4597369378
5.8500000000	1.6862691133	-1.3243594719
5.8600000000	1.6737094814	-1.1872989165
5.8700000000	1.6625282538	-1.0487028917
5.8800000000	1.6527400629	-0.9087152270
5.8900000000	1.6443581202	-0.7674764161
5.9000000000	1.6373942467	-0.6251240834
5.9100000000	1.6318588998	-0.4817934603
5.9200000000	1.6277611943	-0.3376178715
5.9300000000	1.6251089194	-0.1927292275
5.9400000000	1.6239085501	-0.0472585257
5.9500000000	1.6241652539	0.0986636438
5.9600000000	1.6258828922	0.2449065851
5.9700000000	1.6290640170	0.3913389795
5.9800000000	1.6337098616	0.5378283624
5.9900000000	1.6398203269	0.6842405967
6.0000000000	1.6473939616	0.8304393412
6.0100000000	1.6564279381	0.9762855162
6.0200000000	1.6669180217	1.1216367662
6.0300000000	1.6788585359	1.2663469205
6.0400000000	1.6922423208	1.4102654542
6.0500000000	1.7070606875	1.5532369486
6.0600000000	1.7233033661	1.6951005563
6.0700000000	1.7409584488	1.8356894705
6.0800000000	1.7600123280	1.9748304028
6.0900000000	1.7804496283	2.1123430724
6.1000000000	1.8022531349	2.2480397117
6.1100000000	1.8254037156	2.3817245910
6.1200000000	1.8498802393	2.5131935697
6.1300000000	1.8756594895	2.6422336788
6.1400000000	1.9027160747	2.7686227421
6.1500000000	1.9310223338	2.8921290435
6.1600000000	1.9605482399	3.0125110490
6.1700000000	1.9912613006	3.1295171929
6.1800000000	2.0231264570	3.2428857374
6.1900000000	2.0561059820	3.3523447172
6.2000000000	2.0901593776	3.4576119808
6.2100000000	2.1252432739	3.5583953395
6.2200000000	2.1613113301	3.6543928382
6.2300000000	2.1983141387	3.7452931596
6.2400000000	2.2361991344	3.8307761762
6.2500000000	2.2749105094	3.9105136628
6.2600000000	2.3143891368	3.9841701824
6.2700000000	2.3545725037	4.0514041580
6.2800000000	2.3953946559	4.1118691422
6.2900000000	2.4367861566	4.1652152946
6.3000000000	2.4786740603	4.2110910755
6.3100000000	2.5209819058	4.2491451631
6.3200000000	2.5636297284	4.2790285977
6.3300000000	2.6065340955	4.3003971545
6.3400000000	2.6496081666	4.3129139418
6.3500000000	2.6927617807	4.3162522187
6.3600000000	2.7359015726	4.3100984213
